,track_name,track_id,track_popularity,artist_name,track_image_link,release_date
333,Cuatro Copas,Q3VhdHJvIENvcGFzX0pvc8OpIEFsZnJlZG8gSmltZW5leg==,9,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b2731f73dbeafd8e9ef0f29a7d50,1951-01-01
334,Hurry On Down,SHVycnkgT24gRG93bl9OZWxsaWUgTHV0Y2hlcg==,18,Nellie Lutcher,https://i.scdn.co/image/ab67616d0000b273bdec20c3dfad1aadb44dd469,1950-07-31
335,In Walked Bud - Rudy Van Gelder Edition / Remastered 1998,SW4gV2Fsa2VkIEJ1ZCAtIFJ1ZHkgVmFuIEdlbGRlciBFZGl0aW9uIC8gUmVtYXN0ZXJlZCAxOTk4X1RoZWxvbmlvdXMgTW9uaw==,14,Thelonious Monk,https://i.scdn.co/image/ab67616d0000b273c4c99d6b212f741ba28c5a61,1951-01-01
336,Mi Cafetal,TWkgQ2FmZXRhbF9IZXJtYW5hcyBMaW1h,24,Hermanas Lima,https://i.scdn.co/image/ab67616d0000b273e19a80b4f515896a30664927,1951-01-01
337,"Runyonland Music / Fugue For Tinhorns / Follow The Fold (from ""Guys & Dolls"")",UnVueW9ubGFuZCBNdXNpYyAvIEZ1Z3VlIEZvciBUaW5ob3JucyAvIEZvbGxvdyBUaGUgRm9sZCAoZnJvbSAiR3V5cyAmIERvbGxzIilfU3R1YmJ5IEtheWXsmbggM-uqhQ==,11,Stubby Kaye,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
338,Freezelandia,RnJlZXplbGFuZGlhX01hY2hpdG8gJiBIaXMgQWZyby1DdWJhbiBPcmNoZXN0cmE=,10,Machito & His Afro-Cuban Orchestra,https://i.scdn.co/image/ab67616d0000b2734ab2a6812a3a267e791fbd0d,1951-01-01
339,School Days,U2Nob29sIERheXNfRGl6enkgR2lsbGVzcGll,18,Dizzy Gillespie,https://i.scdn.co/image/ab67616d0000b2730319005b1684a17086982c45,1951-01-01
340,Qué Milagro Chaparrita,UXXDqSBNaWxhZ3JvIENoYXBhcnJpdGFfSGVybWFuYXMgTGltYQ==,18,Hermanas Lima,https://i.scdn.co/image/ab67616d0000b273e19a80b4f515896a30664927,1951-01-01
341,Knoxville Girl,S25veHZpbGxlIEdpcmxfVGhlIFdpbGJ1cm4gQnJvdGhlcnM=,10,The Wilburn Brothers,https://i.scdn.co/image/ab67616d0000b27371f03c9dadd953a671d204e5,1950-06-24
342,"You're Just In Love - From ""Call Me Madam""",WW91J3JlIEp1c3QgSW4gTG92ZSAtIEZyb20gIkNhbGwgTWUgTWFkYW0iX0V0aGVsIE1lcm1hbuyZuCAy66qF,13,Ethel Merman,https://i.scdn.co/image/ab67616d0000b2733cac9df75eda88b996f14e79,1950-01-01
343,April In Paris - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,QXByaWwgSW4gUGFyaXMgLSBBbHRlcm5hdGUgVGFrZS9SdWR5IFZhbiBHZWxkZXIgMjQtQml0IE1hc3RlcmluZy8yMDAxIERpZ2l0YWwgUmVtYXN0ZXJfVGhlbG9uaW91cyBNb25r,14,Thelonious Monk,https://i.scdn.co/image/ab67616d0000b273c4c99d6b212f741ba28c5a61,1951-01-01
344,Por un Puñado de Oro,UG9yIHVuIFB1w7FhZG8gZGUgT3JvX0xhIFNvbm9yYSBTYW50YW5lcmE=,25,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
345,Stardust,U3RhcmR1c3RfVGhlIEFtZXMgQnJvdGhlcnM=,13,The Ames Brothers,https://i.scdn.co/image/ab67616d0000b2736d030545d0bb6497ed3d7f3e,1950-11-26
346,"Music, Music, Music",TXVzaWMsIE11c2ljLCBNdXNpY19UaGUgQW1lcyBCcm90aGVycw==,14,The Ames Brothers,https://i.scdn.co/image/ab67616d0000b2736d030545d0bb6497ed3d7f3e,1950-11-26
347,El Rinconcito,RWwgUmluY29uY2l0b19MYSBTb25vcmEgU2FudGFuZXJh,24,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
348,"My Own, My Only, My All",TXkgT3duLCBNeSBPbmx5LCBNeSBBbGxfRGVhbiBNYXJ0aW7smbggMeuqhQ==,12,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
349,Be Ready for Tomorrow May Never Come,QmUgUmVhZHkgZm9yIFRvbW9ycm93IE1heSBOZXZlciBDb21lX0xlc3RlciBGbGF0dOyZuCAx66qF,10,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
350,Wayra,V2F5cmFfWW1hIFN1bWFj,15,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
351,Dreamy Old New England Moon,RHJlYW15IE9sZCBOZXcgRW5nbGFuZCBNb29uX0RlYW4gTWFydGlu,14,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
352,The Honeydripper,VGhlIEhvbmV5ZHJpcHBlcl9Kb2UgTGlnZ2lucw==,16,Joe Liggins,https://i.scdn.co/image/ab67616d0000b273e9e83c12f3160480c8572b78,1951-04-29
353,You Can’t Get a Man with a Gun,WW91IENhbuKAmXQgR2V0IGEgTWFuIHdpdGggYSBHdW5fQmV0dHkgSHV0dG9u,12,Betty Hutton,https://i.scdn.co/image/ab67616d0000b2738125d6f25ffd8f3b7883a363,1950-05-17
354,Cherry Pink Apple Blossom White,Q2hlcnJ5IFBpbmsgQXBwbGUgQmxvc3NvbSBXaGl0ZV9FZG11bmRvIFJvcw==,9,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
355,Lullaby of Broadway (with The Norman Luboff Choir & The Buddy Cole Quartet) - Version 1,THVsbGFieSBvZiBCcm9hZHdheSAod2l0aCBUaGUgTm9ybWFuIEx1Ym9mZiBDaG9pciAmIFRoZSBCdWRkeSBDb2xlIFF1YXJ0ZXQpIC0gVmVyc2lvbiAxX0RvcmlzIERheeyZuCAy66qF,17,Doris Day,https://i.scdn.co/image/ab67616d0000b2739980e455719940d654ae24ab,1951-04-01
356,Voy Pa' Mayari,Vm95IFBhJyBNYXlhcmlfQ29tcGF5IFNlZ3VuZG8=,25,Compay Segundo,https://i.scdn.co/image/ab67616d0000b273f8e7fcb857d64ddfe64f7d66,1950-06-17
357,"I'm an Old, Old Man (Tryin' to Live While I Can)",SSdtIGFuIE9sZCwgT2xkIE1hbiAoVHJ5aW4nIHRvIExpdmUgV2hpbGUgSSBDYW4pX0xlZnR5IEZyaXp6ZWxs,11,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273e6bfdf4fdbeb5f7ff5445643,1951-01-01
358,Gitana,R2l0YW5hX0xvcyBEYXZhbG9z,28,Los Davalos,https://i.scdn.co/image/ab67616d0000b273486b2d5685d0c937058249dd,1950-09-08
359,Ghanshyam Sundara Shridhara,R2hhbnNoeWFtIFN1bmRhcmEgU2hyaWRoYXJhX0xhdGEgTWFuZ2VzaGthcuyZuCAx66qF,12,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273f01568b123919ccd9f050c57,1951-12-31
360,Bakit Ngayon Ka Lang,QmFraXQgTmdheW9uIEthIExhbmdfWnNhIFpzYSBQYWRpbGxh7Jm4IDLrqoU=,23,Zsa Zsa Padilla,https://i.scdn.co/image/ab67616d0000b2731d7b563b9f5e0db7e8d43f21,1950-01-01
361,Just Ain't,SnVzdCBBaW4ndF9GbGF0dCAmIFNjcnVnZ3M=,9,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273a6d59d687a8a219d47a83de5,1951-01-01
362,Stardust - Live (1951 Pasadena Civic Auditorium),U3RhcmR1c3QgLSBMaXZlICgxOTUxIFBhc2FkZW5hIENpdmljIEF1ZGl0b3JpdW0pX0xvdWlzIEFybXN0cm9uZw==,13,Louis Armstrong,https://i.scdn.co/image/ab67616d0000b2738ced7622262097e56ce3e94e,1951-06-01
363,"Sue Me (from ""Guys & Dolls"")",U3VlIE1lIChmcm9tICJHdXlzICYgRG9sbHMiKV9WaXZpYW4gQmxhaW5l7Jm4IDHrqoU=,10,Vivian Blaine,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
364,"Milte Hi Ankhen Dil Hua Diwana, Pt. 1",TWlsdGUgSGkgQW5raGVuIERpbCBIdWEgRGl3YW5hLCBQdC4gMV9TaGFtc2hhZCBCZWd1beyZuCAy66qF,14,Shamshad Begum,https://i.scdn.co/image/ab67616d0000b2732e898f0dc46c0cc60663c1de,1950-01-02
365,Rondando Tu Esquina,Um9uZGFuZG8gVHUgRXNxdWluYV9BbGNpIEFjb3N0YQ==,16,Alci Acosta,https://i.scdn.co/image/ab67616d0000b273d20cecf495fdec6eee9f1099,1950-01-01
366,The Peanut Vendor,VGhlIFBlYW51dCBWZW5kb3JfU3RhbiBLZW50b24gJiBIaXMgT3JjaGVzdHJh,11,Stan Kenton & His Orchestra,https://i.scdn.co/image/ab67616d0000b273384af51c85cb38b817bfe6f5,1950-01-01
367,Taita Inty,VGFpdGEgSW50eV9ZbWEgU3VtYWM=,15,Yma Sumac,https://i.scdn.co/image/ab67616d0000b273877856148e333f819dbdcffe,1950-01-01
368,"If I Were A Bell (from ""Guys & Dolls"")",SWYgSSBXZXJlIEEgQmVsbCAoZnJvbSAiR3V5cyAmIERvbGxzIilfSXNhYmVsIEJpZ2xleQ==,10,Isabel Bigley,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
369,I Could Have Danced All Night,SSBDb3VsZCBIYXZlIERhbmNlZCBBbGwgTmlnaHRfRWRtdW5kbyBSb3M=,9,Edmundo Ros,https://i.scdn.co/image/ab67616d0000b273e9ce211dc3d6eff2f1ea8dc3,1950-03-03
370,Nice Work If You Can Get It - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,TmljZSBXb3JrIElmIFlvdSBDYW4gR2V0IEl0IC0gQWx0ZXJuYXRlIFRha2UvUnVkeSBWYW4gR2VsZGVyIDI0LUJpdCBNYXN0ZXJpbmcvMjAwMSBEaWdpdGFsIFJlbWFzdGVyX1RoZWxvbmlvdXMgTW9uaw==,14,Thelonious Monk,https://i.scdn.co/image/ab67616d0000b273c4c99d6b212f741ba28c5a61,1951-01-01
371,Tell Me Why,VGVsbCBNZSBXaHlfVGhlIENob3JkZXR0ZXM=,12,The Chordettes,https://i.scdn.co/image/ab67616d0000b2733d86518712dca6c0ab3c5b2b,1950-05-15
372,You And Your Beautiful Eyes,WW91IEFuZCBZb3VyIEJlYXV0aWZ1bCBFeWVzX0RlYW4gTWFydGlu,13,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
373,Gago Apaixonado,R2FnbyBBcGFpeG9uYWRvX05vZWwgUm9zYeyZuCAx66qF,31,Noel Rosa,https://i.scdn.co/image/ab67616d0000b273148b4dae10ba193f54b8eaf2,1950-01-01
374,There's No Business Like Show Business,VGhlcmUncyBObyBCdXNpbmVzcyBMaWtlIFNob3cgQnVzaW5lc3NfQmV0dHkgSHV0dG9u7Jm4IDPrqoU=,12,Betty Hutton,https://i.scdn.co/image/ab67616d0000b2738125d6f25ffd8f3b7883a363,1950-05-17
375,It's A Blue World,SXQncyBBIEJsdWUgV29ybGRfVGhlIEZvdXIgRnJlc2htZW4=,12,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
376,These Foolish Things (Remind Me Of You),VGhlc2UgRm9vbGlzaCBUaGluZ3MgKFJlbWluZCBNZSBPZiBZb3UpX05hdCBLaW5nIENvbGUgVHJpbw==,13,Nat King Cole Trio,https://i.scdn.co/image/ab67616d0000b273d94ffaffc36c544a043ee287,1950-04-01
377,He's A Real Gone Guy,SGUncyBBIFJlYWwgR29uZSBHdXlfTmVsbGllIEx1dGNoZXI=,18,Nellie Lutcher,https://i.scdn.co/image/ab67616d0000b273bdec20c3dfad1aadb44dd469,1950-07-31
378,"Brother, I'm Getting Ready to Go",QnJvdGhlciwgSSdtIEdldHRpbmcgUmVhZHkgdG8gR29fRmxhdHQgJiBTY3J1Z2dz,9,Flatt & Scruggs,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
379,Ruby My Dear - Alternate Take/Rudy Van Gelder 24-Bit Mastering/2001 Digital Remaster,UnVieSBNeSBEZWFyIC0gQWx0ZXJuYXRlIFRha2UvUnVkeSBWYW4gR2VsZGVyIDI0LUJpdCBNYXN0ZXJpbmcvMjAwMSBEaWdpdGFsIFJlbWFzdGVyX1RoZWxvbmlvdXMgTW9uaw==,13,Thelonious Monk,https://i.scdn.co/image/ab67616d0000b273c4c99d6b212f741ba28c5a61,1951-01-01
380,Maldición Ranchera,TWFsZGljacOzbiBSYW5jaGVyYV9Kb3PDqSBBbGZyZWRvIEppbWVuZXo=,16,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
381,I Got Rhythm,SSBHb3QgUmh5dGhtX0dlbmUgS2VsbHnsmbggMeuqhQ==,12,Gene Kelly,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
382,The Girl That I Marry,VGhlIEdpcmwgVGhhdCBJIE1hcnJ5X0hvd2FyZCBLZWVs,13,Howard Keel,https://i.scdn.co/image/ab67616d0000b2738125d6f25ffd8f3b7883a363,1950-05-17
383,Milti Hai Zindagi Men,TWlsdGkgSGFpIFppbmRhZ2kgTWVuX0xhdGEgTWFuZ2VzaGthcg==,16,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b273c4e1d3d062c8840507d9b027,1950-12-01
384,Nessun Dorma!,TmVzc3VuIERvcm1hIV9NYXJpbyBkZWwgTW9uYWNv,20,Mario del Monaco,https://i.scdn.co/image/ab67616d0000b273e558ec79d1b671f0746e1f11,1951-02-24
385,Hawaiian War Chant,SGF3YWlpYW4gV2FyIENoYW50X1RoZSBBbWVzIEJyb3RoZXJz,12,The Ames Brothers,https://i.scdn.co/image/ab67616d0000b2736d030545d0bb6497ed3d7f3e,1950-11-26
386,Alma de Acero,QWxtYSBkZSBBY2Vyb19Kb3PDqSBBbGZyZWRvIEppbWVuZXo=,8,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b2731f73dbeafd8e9ef0f29a7d50,1951-01-01
387,The Old Fashioned Preacher,VGhlIE9sZCBGYXNoaW9uZWQgUHJlYWNoZXJfTGVzdGVyIEZsYXR07Jm4IDHrqoU=,10,Lester Flatt,https://i.scdn.co/image/ab67616d0000b273120a9f67b60d402473f93868,1951-01-01
388,The Ritual,VGhlIFJpdHVhbF9MZXMgQmF4dGVy,9,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
389,Just Can't Live That Fast (Any More),SnVzdCBDYW4ndCBMaXZlIFRoYXQgRmFzdCAoQW55IE1vcmUpX0xlZnR5IEZyaXp6ZWxs,9,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
390,Be Honest With Me,QmUgSG9uZXN0IFdpdGggTWVfRGVhbiBNYXJ0aW4=,12,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
391,I'll Be Seeing You,SSdsbCBCZSBTZWVpbmcgWW91X1RoZSBGb3VyIEZyZXNobWVu,11,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
392,Besame Mucho,QmVzYW1lIE11Y2hvX0VzcXVpdmVsIQ==,13,Esquivel!,https://i.scdn.co/image/ab67616d0000b2738c9cd7c07fdce81aceeeedc7,1950-01-01
393,Boney Bones,Qm9uZXkgQm9uZXNfTG91aXMgUHJpbWHsmbggMeuqhQ==,10,Louis Prima,https://i.scdn.co/image/ab67616d0000b273161d8b74c7d26a10ea51fd96,1951-01-01
394,Doin' What Comes Natur'lly,RG9pbicgV2hhdCBDb21lcyBOYXR1cidsbHlfQmV0dHkgSHV0dG9u,11,Betty Hutton,https://i.scdn.co/image/ab67616d0000b2738125d6f25ffd8f3b7883a363,1950-05-17
395,Chicka Boom,Q2hpY2thIEJvb21fR3V5IE1pdGNoZWxs,12,Guy Mitchell,https://i.scdn.co/image/ab67616d0000b2737856e7101db3b6c384485cc4,1950-04-07
396,Easy Living,RWFzeSBMaXZpbmdfVGVkZHkgV2lsc29u,12,Teddy Wilson,https://i.scdn.co/image/ab67616d0000b2732f3a6b944f6669c4a2466574,1950-01-01
397,It Never Occurred To Me,SXQgTmV2ZXIgT2NjdXJyZWQgVG8gTWVfVGhlIEZvdXIgRnJlc2htZW4=,11,The Four Freshmen,https://i.scdn.co/image/ab67616d0000b273e4531fc0aea5c8c1b263ffc1,1950-01-01
398,'S Wonderful,J1MgV29uZGVyZnVsX0dlbmUgS2VsbHnsmbggMeuqhQ==,13,Gene Kelly,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
399,Rags to Riches,UmFncyB0byBSaWNoZXNfVGhlIERvbWlub2Vz7Jm4IDHrqoU=,12,The Dominoes,https://i.scdn.co/image/ab67616d0000b273d66465d8b4f0f83dce712964,1951-02-25
400,Rags to Riches,UmFncyB0byBSaWNoZXNfVGhlIERvbWlub2Vz7Jm4IDHrqoU=,12,The Dominoes,https://i.scdn.co/image/ab67616d0000b273d66465d8b4f0f83dce712964,1951-02-25
401,Two Tramps in Mud Time,VHdvIFRyYW1wcyBpbiBNdWQgVGltZV9Sb2JlcnQgRnJvc3Q=,11,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
402,Jungle River Boat,SnVuZ2xlIFJpdmVyIEJvYXRfTGVzIEJheHRlcg==,10,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
403,Gore Gore O Banke Chhore,R29yZSBHb3JlIE8gQmFua2UgQ2hob3JlX0xhdGEgTWFuZ2VzaGthcuyZuCAx66qF,14,Lata Mangeshkar,https://i.scdn.co/image/ab67616d0000b2734de2af52bcb4c90f3a79106d,1950-01-01
404,Ya No Vuelvas Conmigo,WWEgTm8gVnVlbHZhcyBDb25taWdvX0xhIFNvbm9yYSBTYW50YW5lcmE=,23,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
405,"She's Gone, Gone, Gone",U2hlJ3MgR29uZSwgR29uZSwgR29uZV9MZWZ0eSBGcml6emVsbA==,9,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b27328b206e252a4c4421721bee8,1950-01-01
406,"I'll Know (from ""Guys & Dolls"")",SSdsbCBLbm93IChmcm9tICJHdXlzICYgRG9sbHMiKV9Sb2JlcnQgQWxkYeyZuCAx66qF,9,Robert Alda,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
407,"Piano Sonata in B Minor, S. 178: II. Andante sostenuto",UGlhbm8gU29uYXRhIGluIEIgTWlub3IsIFMuIDE3ODogSUkuIEFuZGFudGUgc29zdGVudXRvX0ZyYW56IExpc3p07Jm4IDHrqoU=,12,Franz Liszt,https://i.scdn.co/image/ab67616d0000b27345313620d5436e37fbf17fd2,1950-01-01
408,Look What Thoughts Will Do,TG9vayBXaGF0IFRob3VnaHRzIFdpbGwgRG9fTGVmdHkgRnJpenplbGw=,9,Lefty Frizzell,https://i.scdn.co/image/ab67616d0000b273b63dc75e1c598cbaebdace2d,1950-01-01
409,Poor Butterfly,UG9vciBCdXR0ZXJmbHlfTmF0IEtpbmcgQ29sZSBUcmlv,11,Nat King Cole Trio,https://i.scdn.co/image/ab67616d0000b273d94ffaffc36c544a043ee287,1950-04-01
410,"Take Back Your Mink (from ""Guys & Dolls"")",VGFrZSBCYWNrIFlvdXIgTWluayAoZnJvbSAiR3V5cyAmIERvbGxzIilfVml2aWFuIEJsYWluZeyZuCAx66qF,9,Vivian Blaine,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
411,By the Time I Get to Phoenix,QnkgdGhlIFRpbWUgSSBHZXQgdG8gUGhvZW5peF9Ub255IE1vdHRvbGE=,12,Tony Mottola,https://i.scdn.co/image/ab67616d0000b27322e04d4d7692cc4d7fdd3ae0,1950-05-26
412,Hound Dog,SG91bmQgRG9nX0JpZyBNYW1hIFRob3JudG9u,14,Big Mama Thornton,https://i.scdn.co/image/ab67616d0000b27336e556ecd64c95120bdf5d32,1951-03-01
413,A la Luz de los Cocuyos,QSBsYSBMdXogZGUgbG9zIENvY3V5b3NfSm9zw6kgQWxmcmVkbyBKaW1lbmV6,16,José Alfredo Jimenez,https://i.scdn.co/image/ab67616d0000b273b63cad6a2ed5c4798de9575b,1950-01-01
414,Coronation,Q29yb25hdGlvbl9MZXMgQmF4dGVy,10,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
415,Anema E Core,QW5lbWEgRSBDb3JlX1JvYmVydG8gTXVyb2xv,20,Roberto Murolo,https://i.scdn.co/image/ab67616d0000b27368b1828c92cb2bb0bb5409f5,1951-01-01
416,That Certain Party,VGhhdCBDZXJ0YWluIFBhcnR5X0RlYW4gTWFydGlu7Jm4IDHrqoU=,11,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
417,I Didn't Know What Time It Was,SSBEaWRuJ3QgS25vdyBXaGF0IFRpbWUgSXQgV2FzX0tlbm55IERyZXcgVHJpbw==,13,Kenny Drew Trio,https://i.scdn.co/image/ab67616d0000b27349a5e1183b0018c8dd37ee94,1950-05-12
418,Vissi D'arte - Tosca Atto Ii,Vmlzc2kgRCdhcnRlIC0gVG9zY2EgQXR0byBJaV9SZW5hdGEgVGViYWxkaQ==,19,Renata Tebaldi,https://i.scdn.co/image/ab67616d0000b273915e4ae16ea5fbcfc7e33b0a,1950-03-03
419,Kinkajou,S2lua2Fqb3VfTGVzIEJheHRlcg==,9,Les Baxter,https://i.scdn.co/image/ab67616d0000b27322e801ad6c2fd9e839680bcd,1951-01-01
420,West Side Story - Original Broadway Cast: Maria (Larry Kert) - Excerpt,V2VzdCBTaWRlIFN0b3J5IC0gT3JpZ2luYWwgQnJvYWR3YXkgQ2FzdDogTWFyaWEgKExhcnJ5IEtlcnQpIC0gRXhjZXJwdF9MZW9uYXJkIEJlcm5zdGVpbuyZuCA266qF,12,Leonard Bernstein,https://i.scdn.co/image/ab67616d0000b273236f2c824bb34a7e7306bc54,1950-01-01
421,With My Eyes Wide Open I'm Dreaming,V2l0aCBNeSBFeWVzIFdpZGUgT3BlbiBJJ20gRHJlYW1pbmdfUGF0dGkgUGFnZeyZuCAx66qF,11,Patti Page,https://i.scdn.co/image/ab67616d0000b273246e82a5cf5e133ff2376769,1950-09-01
422,Jumpin' With Symphony Sid,SnVtcGluJyBXaXRoIFN5bXBob255IFNpZF9HZW9yZ2UgU2hlYXJpbmc=,11,George Shearing,https://i.scdn.co/image/ab67616d0000b273d8b42dbb82ce213f4bff0738,1950-01-01
423,This Room Is My Castle Of Quiet,VGhpcyBSb29tIElzIE15IENhc3RsZSBPZiBRdWlldF9Eci4gU2FtdWVsIEouIEhvZmZtYW7smbggMeuqhQ==,10,Dr. Samuel J. Hoffman,https://i.scdn.co/image/ab67616d0000b273c5b3cedd075fa933d5262378,1950-01-01
424,Just For Fun,SnVzdCBGb3IgRnVuX0RlYW4gTWFydGlu,11,Dean Martin,https://i.scdn.co/image/ab67616d0000b273950cac8aaeeabc0b441c5e91,1950-01-01
425,Feliz Cumpleaños,RmVsaXogQ3VtcGxlYcOxb3NfTGEgU29ub3JhIFNhbnRhbmVyYQ==,17,La Sonora Santanera,https://i.scdn.co/image/ab67616d0000b2738a61c81e717075df6e7b389d,1950-01-01
426,I'm In Love With You,SSdtIEluIExvdmUgV2l0aCBZb3VfRGVhbiBNYXJ0aW7smbggMeuqhQ==,11,Dean Martin,https://i.scdn.co/image/ab67616d0000b2731888bb79ceb16b4db9210b8f,1951-01-01
427,Agua Limpia Todo,QWd1YSBMaW1waWEgVG9kb19UaXRvIFB1ZW50ZQ==,11,Tito Puente,https://i.scdn.co/image/ab67616d0000b273662043b5c7a4de494258d321,1950-06-17
428,(I'll Build A) Stairway To Paradise,KEknbGwgQnVpbGQgQSkgU3RhaXJ3YXkgVG8gUGFyYWRpc2VfR2VvcmdlcyBHdcOpdGFyeQ==,10,Georges Guétary,https://i.scdn.co/image/ab67616d0000b2735ccdc37cec15786be6fc75c8,1951-11-11
429,Desert Places,RGVzZXJ0IFBsYWNlc19Sb2JlcnQgRnJvc3Q=,10,Robert Frost,https://i.scdn.co/image/ab67616d0000b27322e9dfc2fc6cb6d6ae0afee7,1951-01-01
430,Polvo,UG9sdm9fU29uaWEgTG9wZXo=,20,Sonia Lopez,https://i.scdn.co/image/ab67616d0000b2732c779dfbc19f362ffc0c171b,1950-01-01
431,El Cascabel: Sones of Veracruz,RWwgQ2FzY2FiZWw6IFNvbmVzIG9mIFZlcmFjcnV6X1RyaW8gQWd1aWxpbGxhcw==,12,Trio Aguilillas,https://i.scdn.co/image/ab67616d0000b2733f555a7a532e006693e767ef,1950-01-01
432,Rock-A-Billy,Um9jay1BLUJpbGx5X0d1eSBNaXRjaGVsbOyZuCAx66qF,15,Guy Mitchell,https://i.scdn.co/image/ab67616d0000b2737856e7101db3b6c384485cc4,1950-04-07
433,Poinciana,UG9pbmNpYW5hX0FobWFkIEphbWFs,11,Ahmad Jamal,https://i.scdn.co/image/ab67616d0000b273e755f038c969d4236d75560e,1951-01-01
434,The Moon Is Rising,VGhlIE1vb24gSXMgUmlzaW5nX1JvYmVydCBOaWdodGhhd2s=,13,Robert Nighthawk,https://i.scdn.co/image/ab67616d0000b27341c44a9ab87575fcd3aa91fe,1951-04-15
435,"I've Never Been In Love Before (from ""Guys & Dolls"")",SSd2ZSBOZXZlciBCZWVuIEluIExvdmUgQmVmb3JlIChmcm9tICJHdXlzICYgRG9sbHMiKV9Sb2JlcnQgQWxkYeyZuCAx66qF,9,Robert Alda,https://i.scdn.co/image/ab67616d0000b273d0e559c7eff75d4a53453498,1950-01-01
436,La Petite Tonkinoise,TGEgUGV0aXRlIFRvbmtpbm9pc2VfSm9zw6lwaGluZSBCYWtlcg==,15,Joséphine Baker,https://i.scdn.co/image/ab67616d0000b273c20a63cb08d8a87791f0b978,1951-05-26
437,Who Knows? - Alternate Take/Rudy Van Gelder 24-Bit Mastering/1998 Digital Remaster,V2hvIEtub3dzPyAtIEFsdGVybmF0ZSBUYWtlL1J1ZHkgVmFuIEdlbGRlciAyNC1CaXQgTWFzdGVyaW5nLzE5OTggRGlnaXRhbCBSZW1hc3Rlcl9UaGVsb25pb3VzIE1vbms=,12,Thelonious Monk,https://i.scdn.co/image/ab67616d0000b273c4c99d6b212f741ba28c5a61,1951-01-01
438,Look At That Girl,TG9vayBBdCBUaGF0IEdpcmxfR3V5IE1pdGNoZWxs,12,Guy Mitchell,https://i.scdn.co/image/ab67616d0000b2737856e7101db3b6c384485cc4,1950-04-07
439,There'll Never Be Another You,VGhlcmUnbGwgTmV2ZXIgQmUgQW5vdGhlciBZb3VfV3ludG9uIEtlbGx5,15,Wynton Kelly,https://i.scdn.co/image/ab67616d0000b273f649c1e01b411348b5e4b383,1951-07-28
